3.728248954301329743e-01,9.548469163243485935e-01
4.082344985421125783e-01,9.512899561087515554e-01
3.783077198061517987e-01,9.464043594997992859e-01
3.892995384184669838e-01,9.539446648104585869e-01
3.483785575718032490e-01,9.568692815012527220e-01
4.049533049765219883e-01,9.906247637413551077e-01
3.874395758693233716e-01,9.451338427327083958e-01
4.077099653036565519e-01,9.288258668853478506e-01
3.676284255297563863e-01,9.160163443768503111e-01
3.361121807947852203e-01,9.633756900708402293e-01
3.758952618387998990e-01,9.155512568107546656e-01
3.782577638793788721e-01,9.765599528803374785e-01
3.443665425528346646e-01,9.323689668796564245e-01
3.646445151583285194e-01,9.435324010169222619e-01
4.035134436705319350e-01,9.692341280263538916e-01
3.828172179902994410e-01,9.131860461731650114e-01
4.022591990398899364e-01,9.477508706010183692e-01
5.179289881990540856e-01,8.279289071393626243e-01
5.246673563380989114e-01,8.342273439790437450e-01
5.432769907277716914e-01,8.030312741420502221e-01
5.204385580110443277e-01,8.245858254226362538e-01
4.626927650811429316e-01,8.418852699690251296e-01
4.753035094309475683e-01,8.056251044961874053e-01
4.982976505691740221e-01,8.294679196413463629e-01
5.057540394387904925e-01,7.861498119787995176e-01
5.150032517606025761e-01,8.353842087129637051e-01
5.006948695018785811e-01,8.282559554775255073e-01
5.025126702256831335e-01,8.491357990178305393e-01
5.220578739003187696e-01,8.033336501060849288e-01
5.182618323729248910e-01,8.282914112466923662e-01
5.057690042439642042e-01,8.046332613150776192e-01
5.301310337066001965e-01,8.213302377505193874e-01
5.039772287528174743e-01,8.281960013570746071e-01
5.068397875656213136e-01,8.530585328902846598e-01
5.360513337044269244e-01,8.358390585376830328e-01
5.094793207878891561e-01,8.273598548297602662e-01
4.923871372708842897e-01,8.358010724675508651e-01
5.436804173677909358e-01,8.226558101467699169e-01
5.062987251677418810e-01,7.996742436233680307e-01
5.215349886019188252e-01,8.268436784826379560e-01
4.689821234030346897e-01,8.254533595127198087e-01
5.228964830824801568e-01,7.971274555838240294e-01
4.996984663317325936e-01,8.419643461117141126e-01
5.046956603327917845e-01,8.372129242725332432e-01
5.073187949397066632e-01,8.125638186252553963e-01
5.017748166673728916e-01,8.249507166090207511e-01
4.729518345516832145e-01,8.566487130899167468e-01
4.712621094691133439e-01,8.306277238081294367e-01
5.149395026692240585e-01,8.368690308824684454e-01
5.161350021855806158e-01,8.355599419760971758e-01
5.058492448511726636e-01,8.212206755715915074e-01
5.069249734628437087e-01,8.258420672614308344e-01
5.316116545794931092e-01,8.241901807026918991e-01
5.017717764516523848e-01,8.298109696947814085e-01
4.572967402722649677e-01,7.901992678476112975e-01
4.947317179579875379e-01,8.672607154401152929e-01
4.894422822737219403e-01,8.190053319661007025e-01
5.290127036233081004e-01,8.102334111882313339e-01
5.048130819415789228e-01,8.545325622134847254e-01
5.419177578511065185e-01,8.619610503217741693e-01
4.886573978633680926e-01,8.337652605235992276e-01
5.105097826183851994e-01,8.518091273166195077e-01
4.912325978487506184e-01,8.227802707316721476e-01
5.310229731324048741e-01,8.194068470194040277e-01
5.537893681875363239e-01,8.273699279937080098e-01
4.712382513697505049e-01,8.349760561087700150e-01
5.112910728330543053e-01,8.390409777818673698e-01
5.231194718900871177e-01,8.262577085437530222e-01
5.252995705791680958e-01,8.114669388357813595e-01
4.980354253361342076e-01,8.148865079397403788e-01
4.785401295049060977e-01,8.049658934645909092e-01
5.363267468382365566e-01,8.388605091604525166e-01
5.074823499704821383e-01,8.189837601100310449e-01
5.122424474274794859e-01,8.174046188714213512e-01
5.341629815289048455e-01,8.202874570222191686e-01
4.834837532681211525e-01,8.690627499895582364e-01
5.317805015583934036e-01,8.231378257906558638e-01
4.641442728725576616e-01,8.023837284946344628e-01
5.022129618322034306e-01,8.197496237992805135e-01
5.071127705884350689e-01,8.350912744828972167e-01
5.458973589542591709e-01,8.189109920979171786e-01
4.584125097840215934e-01,8.216541580874450190e-01
5.414094355663218172e-01,8.139475094228135754e-01
5.059601965756834741e-01,8.085282742241147735e-01
5.207598228095018378e-01,8.417923942162962581e-01
4.677767707894603944e-01,8.483964833516415283e-01
4.998522594076657555e-01,8.258185635136614522e-01
4.858280966464478823e-01,8.196078222845166739e-01
5.025663477668739221e-01,8.212701726983669959e-01
5.088885804302801796e-01,7.945626468554439770e-01
5.208265540543363104e-01,8.243000831064729583e-01
4.796551863593397913e-01,8.534816711502866138e-01
4.692357141988867109e-01,8.197585876287909468e-01
5.118438559891516082e-01,8.199871056966935301e-01
4.777791263757089069e-01,7.830707154033087480e-01
5.133707129231306343e-01,8.334780337126638239e-01
5.120424931988298844e-01,8.140419957633933112e-01
4.904469733117208796e-01,8.257446469791683841e-01
4.871342430233075449e-01,7.998011894637018226e-01
4.790822990799118442e-01,8.110392387949062476e-01
5.106460748919630088e-01,8.219109597847487070e-01
4.909781994072820455e-01,8.302916140764736719e-01
5.462198849382476906e-01,8.586965798571941644e-01
5.118375201198871460e-01,8.151686592210876103e-01
5.039783361233446390e-01,7.985528280808251722e-01
5.280287275592427942e-01,8.172545638702353177e-01
4.935560106438754424e-01,8.368393257688947484e-01
5.072120307354602842e-01,8.215178161554120839e-01
5.078683723450583276e-01,8.434764322451175911e-01
5.089533562440113901e-01,8.189451353129176825e-01
5.008572464519295275e-01,8.225034739898923197e-01
5.001092938368163487e-01,8.101567807840797109e-01
4.610117054454030971e-01,8.258057088730594852e-01
5.209042564505143025e-01,8.079122390992765634e-01
5.145515797099056154e-01,8.101581618839093224e-01
5.037431589472389781e-01,8.553938077174888521e-01
5.127635291239771576e-01,8.085525908014208341e-01
4.658325234082428268e-01,7.083385949033960127e-01
4.412036456118181293e-01,7.372730838835502842e-01
4.502274007232952013e-01,7.355880811901681637e-01
4.296086159360920642e-01,7.480184020765152653e-01
3.809401745257849359e-01,7.204770773143914786e-01
4.003224349880161181e-01,7.327057629033034702e-01
4.227339544918694569e-01,7.461335526072913060e-01
4.642563438160147715e-01,7.697834192453507640e-01
4.107540149608141511e-01,7.280855750800409032e-01
4.476650862384164431e-01,7.440601686249281865e-01
4.142218682387693862e-01,7.007268502881225380e-01
3.889050154260737524e-01,7.224106896259969712e-01
4.133981409527993089e-01,7.353919890457349950e-01
4.272732513634736051e-01,7.443466404361098743e-01
4.023760677083556003e-01,7.328136110369481981e-01
3.944466216022869398e-01,7.196636223745982441e-01
4.045617323672954790e-01,7.394409173210113595e-01
4.237922254328005955e-01,7.103478771971203365e-01
4.327674959250696896e-01,7.251116924109035633e-01
4.177416123963688110e-01,7.069690671884497624e-01
4.283973317143647264e-01,7.382230526489262923e-01
4.033970882862605301e-01,7.422409306431960729e-01
4.241298383070994937e-01,7.285361763212356845e-01
4.325454810116865501e-01,6.916792924525059227e-01
4.278652742874087256e-01,7.766799440620463235e-01
4.223312619526902179e-01,7.586131772312735277e-01
4.499997520854446265e-01,7.192130973370834957e-01
3.870124209033136697e-01,7.320828439885870287e-01
3.997064071010536512e-01,7.554206633390827541e-01
4.054830453939003432e-01,7.154404786953568740e-01
4.273502493303316663e-01,7.440817192807019920e-01
4.647738487703179100e-01,7.536921966084324520e-01
4.217046484865476508e-01,7.511811295774810660e-01
3.970814153440686556e-01,7.366801033786251063e-01
4.248365122497896884e-01,7.580949806630822296e-01
4.047448974445448933e-01,7.190749536088768545e-01
4.243680257860105165e-01,7.330694964852625395e-01
4.186854120711147598e-01,7.573884745180344824e-01
4.249127612547500821e-01,7.220674525688711709e-01
4.414902604875467484e-01,7.460518401290008317e-01
4.265517579147470872e-01,7.630410461710817049e-01
4.243439096020629742e-01,7.856744117571067276e-01
4.463894547007533631e-01,6.983715406901469525e-01
3.909845924617553758e-01,7.340242326058132871e-01
4.334533270964858742e-01,7.467704478570657001e-01
4.357872711438605107e-01,7.466009998268278158e-01
4.246891761754494898e-01,7.679610483530600051e-01
4.343808833416449855e-01,7.358862944869833944e-01
4.162659842549858435e-01,7.170665621114761246e-01
4.405895024228475010e-01,7.806098740451645757e-01
4.018376435824255744e-01,7.166586719975032160e-01
4.146922725288020861e-01,7.650911011204433176e-01
4.207880173312430472e-01,7.767110001181822820e-01
3.978433489682426383e-01,7.338677251177111449e-01
3.987215211570273588e-01,7.221476158670602219e-01
4.380884745938329883e-01,7.332600848831249962e-01
4.484467781818193277e-01,7.460971883689985207e-01
3.808426092081689252e-01,7.242213795954902666e-01
4.379135708311592823e-01,6.963168719618975100e-01
4.451798200479659129e-01,7.261524859698488266e-01
4.111538425986039913e-01,7.388103066859823542e-01
4.225615614680705012e-01,7.550436785541899676e-01
4.276749427169441731e-01,7.373814488316458027e-01
3.755503906646502910e-01,7.404256402731522746e-01
4.229314691450467012e-01,7.521697757795671180e-01
4.249200828011991393e-01,7.377419237096405347e-01
4.189105280158214595e-01,7.232632247175332374e-01
4.112142060312773961e-01,7.701337333092991289e-01
4.397755550721855755e-01,7.228376552872616267e-01
4.344271120945055187e-01,7.272211237036075859e-01
4.296682825259299232e-01,7.029891895796480661e-01
3.883683127373214750e-01,7.049514160145330388e-01
4.088522294933198964e-01,7.061888523266308670e-01
4.316615991082542458e-01,7.048765622510200224e-01
4.085874744575666018e-01,7.055181725060213349e-01
4.489550265798882278e-01,7.310473115859913440e-01
4.235061426820289632e-01,7.444099886731575522e-01
4.208302425580904282e-01,7.663424948962249683e-01
4.147131346139438790e-01,7.197022296494595128e-01
4.152354197109041078e-01,7.291281186100074807e-01
4.136409514209256066e-01,7.344927170451456266e-01
3.961304785956644703e-01,7.367549221034918050e-01
4.547345305317341824e-01,7.328063528886393785e-01
4.321343444028957759e-01,7.679749990081741196e-01
4.240106458144792256e-01,7.285635158824389501e-01
4.523448040996781994e-01,7.607244333883981247e-01
4.037668257286082252e-01,7.266882361655727651e-01
4.263202611508252748e-01,7.767919941335029721e-01
4.288775616937467450e-01,7.233421662752731462e-01
3.877358422815222472e-01,7.344747214442797212e-01
3.925562956582658858e-01,7.506643333903620929e-01
4.293133567147974783e-01,7.219127648738435932e-01
4.105193494901369089e-01,7.347818239137730023e-01
4.126522636117561649e-01,7.245332501159936767e-01
4.392728031332679972e-01,7.347922055056216317e-01
4.540670857495050505e-01,7.269866755819637261e-01
3.793268561829702956e-01,7.637817683928149748e-01
4.151929738073363296e-01,7.422779492657131106e-01
4.192660803771734446e-01,7.374341947140723441e-01
4.022621611377924511e-01,7.122126491628680833e-01
6.969744770011879753e-01,4.243511019379551108e-01
6.629726350754595599e-01,4.525582814816996313e-01
6.855684532950697685e-01,4.506374240405798259e-01
6.896297072252659532e-01,4.356015037049250638e-01
6.815532705219422560e-01,4.472682234811143909e-01
6.785297414100822655e-01,4.367767638475531511e-01
7.109842776393238140e-01,4.451843682538288993e-01
7.035697045044236875e-01,4.475715540996753616e-01
6.697689745166962583e-01,4.351772796929846976e-01
6.802823612708608358e-01,4.458290585267245532e-01
6.418660634151402977e-01,4.223236635795720173e-01
6.889110437821078792e-01,4.436782103502396879e-01
6.937473856803288985e-01,4.247198722638858004e-01
6.612114256275912760e-01,4.472099699826841412e-01
6.406882883987154997e-01,4.311261931875778330e-01
7.023743729180332851e-01,4.369556340134387318e-01
6.905195513272096575e-01,4.728835918858181886e-01
7.049180521312419234e-01,4.575426161881834264e-01
6.565962082124199295e-01,4.848413756088356119e-01
6.897210565256028936e-01,4.164448457023861017e-01
6.490760457671866934e-01,4.027656076676450758e-01
6.437366210553785439e-01,4.291323895969731961e-01
6.874380029569682193e-01,4.272541508393752907e-01
6.522514815457380877e-01,4.452640034441052719e-01
6.732831196867531398e-01,4.150366233201185362e-01
6.805014137117624262e-01,4.368383653423097979e-01
6.872548953564308061e-01,4.298813607112973445e-01
6.683874707892825118e-01,4.414418063912513013e-01
6.838172401443570747e-01,4.608096349016660986e-01
6.638263919353161180e-01,4.728789739213560273e-01
6.755312836748025296e-01,4.032632827595415415e-01
7.054658672674294362e-01,4.176265258387800716e-01
7.210860194227233233e-01,4.707885329655345230e-01
7.022855834421214416e-01,4.316943896341227105e-01
6.953551571800351550e-01,4.056306834850992860e-01
6.761707733171415935e-01,4.616109227822779992e-01
6.742007391976668762e-01,4.739341393351509391e-01
7.112250946792455508e-01,4.468875465824630466e-01
6.670732831865979762e-01,4.579774069751350041e-01
6.806990643273203023e-01,4.272455260466936355e-01
6.847572671276479506e-01,4.520577186711035589e-01
6.966321819614876842e-01,4.543929024312193810e-01
6.727604536827083148e-01,4.509465203406694545e-01
6.956291771707292515e-01,4.196272940438358079e-01
6.899261489382840784e-01,4.529453098807613709e-01
6.747011770097809391e-01,4.315279331411465691e-01
6.847495284204857535e-01,4.492879355077366021e-01
6.807837981991968768e-01,4.469798025789937235e-01
7.077215617797398828e-01,4.571898239401311348e-01
6.946966678186243804e-01,4.398234877920302877e-01
6.900188527047220743e-01,4.156402569865673136e-01
6.864577035880079503e-01,4.060660313176003289e-01
6.945307661814564826e-01,4.513639202552203189e-01
6.692747810606419767e-01,4.463676895042367754e-01
6.802575426345646159e-01,4.265512697445894008e-01
6.870869253711441305e-01,4.405148862492018202e-01
6.899454201038350831e-01,4.446961607624764223e-01
6.916745328785042224e-01,4.563632016856871698e-01
6.579590901735277164e-01,4.701742764634448957e-01
6.855432090555041436e-01,4.592334718889146128e-01
6.503621042300427035e-01,4.361225670131800292e-01
6.779554040002957471e-01,4.359558257417736615e-01
6.947150833737530951e-01,4.813490702040180702e-01
6.547276742643488578e-01,4.602350280747605216e-01
6.790602751444947405e-01,4.376803804381346197e-01
6.868385524173331591e-01,4.444743482842021254e-01
6.707649021934984912e-01,4.679605172827235871e-01
6.770889873964285322e-01,4.742442051754191534e-01
6.501554595454454022e-01,4.508714896556200724e-01
6.713728951980603155e-01,4.333948940368846925e-01
7.311179766055633245e-01,4.442912780018550833e-01
6.451336029168074360e-01,4.175533518671826205e-01
6.798997198888194760e-01,4.186628894520655342e-01
7.003304156643392897e-01,4.569839429949397736e-01
6.435985404200489368e-01,4.621046862562659396e-01
6.717194997606869000e-01,4.212247381518745559e-01
6.944562172673085509e-01,4.635136802881794083e-01
6.621964908904035552e-01,4.844559156158154689e-01
7.081234819052399931e-01,4.648656062337889749e-01
7.133977896814149844e-01,4.647563869024354810e-01
6.839978271779837415e-01,4.552117822850293982e-01
7.037052198812705495e-01,4.714268541451024919e-01
6.406263959967326560e-01,4.179312595366977967e-01
6.917998069596635879e-01,4.520341781285922012e-01
6.611265378599651132e-01,4.449827518347129196e-01
6.683108771851224983e-01,4.371236187955873098e-01
6.769602407759798268e-01,4.532441509890787756e-01
6.808194188239448108e-01,4.465064870907861638e-01
6.683528369587498075e-01,4.832440945860645432e-01
7.096141622637203161e-01,4.655620330716980781e-01
6.368339631334920536e-01,4.249349018094416564e-01
6.938616415855993758e-01,4.440015336948617275e-01
6.748729084742687290e-01,4.498089560776971640e-01
6.913092057022143244e-01,4.287776181759975214e-01
6.834694201719190287e-01,4.524627340124643959e-01
6.750178967676083719e-01,4.432605084022740449e-01
6.874280591730698164e-01,4.544945725083308075e-01
6.831389092539104091e-01,4.548575522134631899e-01
6.505259070465235771e-01,4.454880025133968746e-01
6.977600966001455962e-01,4.426898860508611255e-01
2.080438493419459745e-01,5.071313095367548929e-01
2.217136927056407025e-01,5.417509045920289035e-01
2.256438453348718898e-01,5.391878494052688708e-01
2.075645164068673221e-01,5.253472967341781263e-01
2.303297627244141332e-01,5.611134392902544787e-01
2.553312770710258195e-01,5.471170847600228537e-01
2.608362916976652568e-01,5.096288691402456328e-01
2.304856664874795069e-01,5.339191087274122172e-01
2.239188841933598684e-01,5.395993246786250364e-01
2.291113746428931064e-01,5.785107980287356177e-01
2.119582886551988621e-01,5.107446863671262216e-01
2.430775270278056899e-01,5.108929157965339529e-01
2.381786200755969807e-01,5.062314638114935317e-01
2.452011377993710828e-01,5.454566920154169107e-01
2.782072873509821020e-01,5.858271181584049359e-01
2.484682879596354643e-01,5.477145789787006835e-01
2.151304902108556460e-01,5.256972909760748713e-01
2.338596228473412419e-01,5.870851002054445766e-01
2.366492188419146714e-01,5.457590832967698091e-01
2.236895483410592245e-01,5.048334933654377021e-01
2.331196842926212820e-01,5.269263118451537053e-01
2.253176839897680916e-01,5.046227408169268180e-01
2.377549126573960114e-01,5.859536865328266453e-01
2.242466142247083183e-01,5.492764753399974609e-01
2.149452112698163608e-01,4.982958739936047543e-01
2.038279748747229003e-01,5.077442443797527405e-01
1.877508496519362802e-01,5.375354213033818329e-01
2.632290282810874626e-01,5.211390893607560360e-01
2.431619146743762283e-01,5.418687072137008398e-01
2.361047283226766491e-01,5.335003454687584634e-01
2.474182714223444879e-01,5.798312615193813579e-01
2.486514624350070202e-01,5.187167097361802259e-01
2.204063738688143981e-01,5.304019541682227779e-01
2.303948735357536359e-01,5.384620538811312196e-01
2.307706066603478490e-01,5.341014909143508849e-01
2.508142685130154703e-01,5.154008508480767414e-01
2.478080032415601597e-01,5.082749910417787564e-01
2.380000855871777232e-01,5.419263687370452498e-01
1.877265882724618584e-01,5.404783940144621823e-01
2.365286874062783595e-01,5.381435682287291078e-01
2.249712867791389681e-01,5.428888904927856585e-01
2.457928245112774301e-01,5.783587393035886093e-01
2.504285914714545758e-01,5.124145216893953858e-01
2.345645559763345489e-01,5.685054370930142653e-01
1.878694486542518693e-01,5.226417004692323065e-01
1.896996727152427953e-01,5.409223069855597643e-01
2.181328829155768090e-01,5.483847919014211980e-01
2.510197978232049376e-01,5.756489321982358742e-01
2.404975562400071543e-01,5.753535434009259264e-01
2.155345302603281499e-01,5.531691250024691753e-01
2.407555561218739926e-01,5.293198203452811335e-01
1.959126594344017258e-01,5.766868974227700173e-01
2.366187589157319193e-01,5.179258656057476040e-01
2.327340602601888075e-01,5.155583084374353309e-01
2.370531992853158743e-01,5.502277142003613175e-01
2.388542848522550166e-01,5.407151695464339491e-01
2.459209871433279682e-01,5.644315610588884757e-01
2.657030647156989334e-01,5.619157505681867670e-01
2.591777028012305917e-01,5.435195495317546310e-01
2.032208142503953985e-01,5.527397068791811696e-01
2.228095235244876848e-01,5.290855619827120604e-01
2.101513200028379547e-01,5.230415400807508775e-01
2.386577612797500525e-01,5.081873391405673512e-01
2.413802034010250341e-01,5.279932155491429135e-01
2.179362028871718315e-01,5.516081977633685574e-01
2.294596914175741909e-01,5.425388799756049041e-01
2.720849684992572293e-01,5.021462561751511844e-01
2.130471682868458061e-01,5.357418840418743944e-01
2.336529513227455501e-01,5.576089912070605337e-01
2.584713317178251590e-01,5.466216356811791632e-01
2.395176598445870331e-01,5.443666278111003454e-01
2.337455684093275587e-01,5.102219274661682347e-01
2.492376334025210860e-01,5.196456722900280045e-01
1.858728968318683339e-01,5.552685699936247277e-01
2.284725069613172954e-01,5.089977764770354796e-01
2.464059704435397624e-01,5.431852845589576484e-01
2.288213319041610128e-01,5.680106891643629252e-01
2.303196670454128459e-01,5.250305520782250213e-01
1.972619832032058984e-01,5.470357047150951058e-01
2.188995672367997081e-01,5.427525077433323908e-01
2.387256726682615016e-01,5.389582180164521619e-01
2.765713207198888246e-01,5.384643115651516210e-01
2.179939652194500810e-01,5.345728225588954885e-01
2.019158786031019226e-01,5.455573567911335964e-01
2.405938236248966744e-01,5.034551627288206266e-01
2.352788675043514799e-01,5.312112408382644313e-01
2.186939166496526810e-01,5.424587613307897405e-01
2.597766133371831043e-01,5.432492187821740259e-01
2.096929125150405471e-01,5.408211430164169276e-01
2.304017459355464092e-01,5.183501766920499687e-01
2.331198608011843809e-01,5.721876548223179260e-01
2.228405843256474894e-01,5.629435799973685484e-01
2.355069472998586877e-01,5.086824675153401865e-01
2.659170322456378410e-01,5.600934713822800504e-01
2.372646121822217236e-01,5.428065108498335567e-01
2.299622743988142815e-01,5.530948412512648460e-01
2.286209657663799688e-01,5.853244594350959229e-01
2.364097620384710829e-01,5.264381287868425963e-01
2.468078768881950824e-01,5.178408645048574455e-01
2.408061747736720271e-01,5.402668855769904299e-01
6.266810119519543310e-02,6.244473366555441246e-02
1.103905761866512403e-02,9.685794768041700031e-02
4.765323600152025080e-02,1.033122624966488767e-01
3.305102328897774333e-02,9.101037439963266529e-02
-1.115471101075451998e-02,5.375374815337879975e-02
7.795233165042167456e-02,6.747366775001188699e-02
3.227806908442485551e-02,6.277413016276810198e-02
6.990263177461081279e-02,5.392547568543758219e-02
2.634911583521274553e-02,7.679003344447295210e-02
2.453153144060574165e-02,7.372300741106121991e-02
5.645230512722000660e-02,2.651146464444609913e-02
1.580586442841580910e-02,4.419486459559517771e-02
3.693053234726583617e-02,1.036356116341093508e-01
3.354517509320009694e-02,6.659308848323383656e-02
-5.809084349990320528e-03,7.123945187160785064e-02
5.326877776330277148e-02,6.181795369360251063e-02
2.630312896509602941e-02,5.690549943296550894e-02
3.272768053463826626e-02,5.987808896493423266e-02
5.728557986015382630e-02,8.244932383564643197e-02
1.080442257121259908e-02,6.012935727940022651e-02
4.142454520031893517e-02,3.326003087761500443e-02
1.291127879114377375e-02,4.349898521196723933e-02
1.396095590232253672e-02,7.360619342069164850e-02
2.382070588733142119e-03,6.898383863851284548e-02
3.050954731548501456e-02,3.953280263104347325e-02
-5.391512922281106734e-03,7.819636812556141070e-02
3.420064162647955264e-02,4.035577678421305159e-02
3.306851023960902247e-02,3.436890090261329744e-02
2.963645743940983984e-02,6.173189280577242449e-02
-3.943634406121519775e-03,6.611144442477898120e-02
4.098490097805065208e-02,4.272829067561242922e-02
6.383567682229776552e-02,3.456074159678387825e-02
2.222977905445600727e-02,6.118978673852793621e-02
4.040352460337739288e-02,7.632042141554369608e-02
3.485955699244192713e-02,7.235874400543827745e-02
5.313797749187809671e-02,6.933669555841540100e-02
6.681054386167204623e-03,6.955527763412619469e-02
3.069831902358167303e-02,1.050216481049041362e-01
3.575077119582058954e-03,8.538613181740929703e-02
7.143220797743429773e-02,9.262643586062190015e-02
2.353453954533329257e-02,6.157745451492121352e-02
3.743282715983802661e-02,6.266645479319855883e-02
1.445836053329239632e-02,6.515809581300159581e-02
1.941291350222522361e-03,6.723426300033057135e-02
-1.115917398682631650e-02,4.510103040443557559e-02
3.098035743846261694e-02,8.733557523214371954e-02
1.745954957524990803e-02,9.073878290642320432e-02
6.923354724404004457e-02,5.973126065386470673e-02
4.738468012332637536e-02,6.735638940467318647e-02
3.570279754268571720e-02,4.462606079603975706e-02
4.085592520645137810e-02,3.907781009115725290e-02
5.249117329449161373e-02,9.915617632399270631e-02
1.712631905152367864e-02,7.110132877949480734e-02
3.669875553310551763e-02,7.384006418902037960e-02
-6.545076500989586987e-03,1.842655125839300079e-02
-8.429462951068673882e-03,9.095788301736745796e-02
9.347177266677782204e-03,5.117673340060610587e-02
4.960312802131168486e-02,6.305697381751733388e-02
-5.984915112026617523e-03,7.270178164590927750e-02
4.169983310011195904e-02,6.735899485384184981e-02
6.039543611096841180e-03,3.482800963090023488e-02
6.136431152713021225e-02,6.647003047424232536e-02
3.315304497878034801e-02,7.937492808069032679e-02
3.950355445534916438e-02,6.560340912397699675e-02
-6.001669124446280812e-03,7.885985067658410341e-02
1.964322844937664569e-02,6.582446314024713308e-02
4.386297892338270749e-02,2.159627090159069868e-02
1.922243043622954423e-02,8.853657947301540876e-02
4.527911705920711904e-02,6.454143436681183954e-02
4.133863275559135353e-02,4.616952870982217461e-02
4.997063690123876994e-02,4.081909190905412543e-02
3.393352628411448746e-02,8.752531844701547104e-02
2.951577638098594816e-02,8.094851527972045380e-02
3.344754957353554548e-02,8.345131167382183190e-02
1.001072608677850556e-02,6.292860966557835278e-02
4.318910561203414405e-02,6.394914182225550081e-02
5.697516749980965217e-02,7.048506613185301362e-02
5.585503910464161004e-02,6.043803592453288881e-02
1.824500655484416478e-02,4.564153204331328900e-02
6.469683628685697629e-02,3.574812319781136422e-02
3.900485148303524385e-02,7.740922459943010148e-02
3.952070108441487623e-02,9.587456583868876614e-02
